latitude,longitude,permit_count,unique_job_types,unique_work_types,residential_any,temperature,rainfall,wind_speed,is_repeat_site,day_incident_pct,borough_Brooklyn,borough_Manhattan,borough_Queens,borough_Staten Island,check2 description_Material Failure (Fell),check2 description_Mechanical Construction Equipment,check2 description_Other Construction Related,check2 description_Scaffold/Shoring Installations,check2 description_Struck By,check2 description_Worker Fell,record type description_Incident,record type description_Not DOB Jurisdiction,record type description_Notification,fatality
-1.7112895404898356,2.9152769856184393,-0.5082797606410615,-0.44712197967883244,-0.4455607238659225,1,-0.994083496122613,-0.43295155283668607,0.6240358772646386,1,0.4520374529744287,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.22713344869375696,-0.24786519529211223,-0.0848488211569095,-0.02454847009977366,-0.023193085808244366,1,0.5597625579996509,0.7348382463128814,0.07442054775312656,0,0.4520374529744287,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.36421688687350595,-0.7436040521158653,-0.5082797606410615,-0.44712197967883244,-0.4455607238659225,0,-1.0976732330640973,-0.43295155283668607,-0.06298328462475146,0,0.4520374529744287,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0.3680532635694459,-0.5702785229671972,0.004294534523964612,0.06441437402213344,0.06572641694074051,0,0.7669420318826194,0.40118401798443365,0.6240358772646386,1,0.4520374529744287,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.7314998186948483,-0.22205430926475142,-0.17399217683778362,-0.11351131422168077,-0.11211258855722923,1,0.7669420318826194,-0.43295155283668607,-0.7500024465141415,1,0.19036296699517177,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-1.929963918871907,-2.0720474562553037,0.004294534523964612,-0.4248812686483556,-0.3344113454296914,0,0.04181387329222959,0.5680111321486576,-1.1622139436477756,1,0.19036296699517177,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0.43821674443257286,-0.21396578457119173,2.7454527217108438,2.800021830770777,2.8000011264720253,0,0.04181387329222959,-0.43295155283668607,0.6240358772646386,0,-3.7347543226936826,0,1,0,0,1,0,0,0,0,0,0,0,0,0
-2.129306159921912,-0.3164157901136713,-0.06256298223669098,-0.002307759069296884,-0.000963210120998147,1,-0.7869040222396445,-0.43295155283668607,0.3492282125088826,0,-0.07131151898408516,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.33102062265792653,-0.11622132351462837,0.47229715184855375,0.5314693056621458,0.532553806372911,1,-0.37254507447370744,-0.43295155283668607,0.6240358772646386,1,-0.07131151898408516,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.172025680367976,-0.385996592899619,0.40543963508789815,0.46474717257071546,0.46586417931117247,0,0.2489933471751981,-0.0992973245082382,-0.7500024465141415,1,-0.07131151898408516,0,1,0,0,0,0,0,0,0,1,0,0,0,0
