latitude,longitude,permit_count,unique_job_types,unique_work_types,residential_any,temperature,rainfall,wind_speed,is_repeat_site,day_incident_pct,borough_Brooklyn,borough_Manhattan,borough_Queens,borough_Staten Island,check2 description_Material Failure (Fell),check2 description_Mechanical Construction Equipment,check2 description_Other Construction Related,check2 description_Scaffold/Shoring Installations,check2 description_Struck By,check2 description_Worker Fell,record type description_Incident,record type description_Not DOB Jurisdiction,record type description_Notification,fatality
0.4660985582500103,-0.3684096386933701,-0.5098878173510246,-0.4494391615397224,-0.4479545000412548,1.0,2.2240693932049465,-0.4323050568631192,-0.458689785402224,0.0,-0.0785684345554774,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3294388616969546,-0.2753307483466135,0.243271138663314,0.3017502293907227,0.3028899726478212,0.0,1.293754546137726,-0.4323050568631192,-0.86942004900636,0.0,0.4515700935562317,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.2752030485969517,1.620745511729461,-0.4434326153497595,-0.3831577446929184,-0.3817035171569246,0.0,0.8802812807745168,-0.2690911657640817,0.2258606539380027,1.0,0.4515700935562317,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3296462570275875,-0.2163877566618673,1.5059199766873526,1.5610971494799983,1.5616586474500955,0.0,0.2600713827297031,-0.4323050568631192,-1.006330136874405,1.0,0.4515700935562317,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.439579608635657,-0.0294490893976448,-0.2219152753455422,-0.1622196885369051,-0.1608669075424904,1.0,0.4668080154113077,-0.4323050568631192,-0.7325099611383147,0.0,0.1865008295003771,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.1741031748030715,-0.4775106481424822,-0.4655843493501811,-0.4052515503085198,-0.403787178118368,0.0,0.7769129644337146,-0.4323050568631192,0.362770741806048,0.0,0.1865008295003771,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.144875822806804,0.3005312643349236,0.3983332766662661,0.456406868699932,0.4574755993779251,0.0,1.0870179134561213,-0.1058772746650442,0.4996808296740934,1.0,-3.7895381313374417,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-2.100653706774645,-0.1873276207094673,0.3983332766662661,0.456406868699932,0.4574755993779251,1.0,-1.2904533623823309,-0.4323050568631192,1.0473211811462748,1.0,0.1865008295003771,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-2.187026948818985,-0.5094712199289169,-0.2662187433463857,-0.2064072997681078,-0.2050342294653773,1.0,0.8802812807745168,-0.4323050568631192,-0.1848696096661333,0.0,0.1865008295003771,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.5645698612499345,0.0994111391708168,-0.5098878173510246,-0.4494391615397224,-0.4479545000412548,1.0,0.0533347500480986,1.1998338541272555,2.690242235562819,1.0,0.1865008295003771,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
